split,class,filename,source_stem,win_start,augmentation
train,pulse,synth_pulse_0018_w2000_absolute_aug_v1.png,synth_pulse_0018,2000,aug_v1
train,pulse,synth_pulse_0018_w2000_absolute_aug_v2.png,synth_pulse_0018,2000,aug_v2
train,pulse,synth_pulse_0018_w2000_absolute_aug_v3.png,synth_pulse_0018,2000,aug_v3
train,pulse,synth_pulse_0018_w2000_absolute_aug_v4.png,synth_pulse_0018,2000,aug_v4
train,pulse,synth_pulse_0163_w3500_absolute_orig.png,synth_pulse_0163,3500,original
train,pulse,synth_pulse_0163_w3500_absolute_aug_v1.png,synth_pulse_0163,3500,aug_v1
train,pulse,synth_pulse_0163_w3500_absolute_aug_v2.png,synth_pulse_0163,3500,aug_v2
train,pulse,synth_pulse_0163_w3500_absolute_aug_v3.png,synth_pulse_0163,3500,aug_v3
train,pulse,synth_pulse_0163_w3500_absolute_aug_v4.png,synth_pulse_0163,3500,aug_v4
train,pulse,synth_pulse_0171_w1000_absolute_orig.png,synth_pulse_0171,1000,original
train,pulse,synth_pulse_0171_w1000_absolute_aug_v1.png,synth_pulse_0171,1000,aug_v1
train,pulse,synth_pulse_0171_w1000_absolute_aug_v2.png,synth_pulse_0171,1000,aug_v2
train,pulse,synth_pulse_0171_w1000_absolute_aug_v3.png,synth_pulse_0171,1000,aug_v3
train,pulse,synth_pulse_0171_w1000_absolute_aug_v4.png,synth_pulse_0171,1000,aug_v4
train,pulse,log_132Hz_w3500_absolute_orig.png,log_132Hz,3500,original
train,pulse,log_132Hz_w3500_absolute_aug_v1.png,log_132Hz,3500,aug_v1
train,pulse,log_132Hz_w3500_absolute_aug_v2.png,log_132Hz,3500,aug_v2
train,pulse,log_132Hz_w3500_absolute_aug_v3.png,log_132Hz,3500,aug_v3
train,pulse,log_132Hz_w3500_absolute_aug_v4.png,log_132Hz,3500,aug_v4
train,pulse,log_129Hz_w480_absolute_orig.png,log_129Hz,480,original
train,pulse,log_129Hz_w480_absolute_aug_v1.png,log_129Hz,480,aug_v1
train,pulse,log_129Hz_w480_absolute_aug_v2.png,log_129Hz,480,aug_v2
train,pulse,log_129Hz_w480_absolute_aug_v3.png,log_129Hz,480,aug_v3
train,pulse,log_129Hz_w480_absolute_aug_v4.png,log_129Hz,480,aug_v4
train,pulse,synth_pulse_0245_w2000_absolute_orig.png,synth_pulse_0245,2000,original
train,pulse,synth_pulse_0245_w2000_absolute_aug_v1.png,synth_pulse_0245,2000,aug_v1
train,pulse,synth_pulse_0245_w2000_absolute_aug_v2.png,synth_pulse_0245,2000,aug_v2
train,pulse,synth_pulse_0245_w2000_absolute_aug_v3.png,synth_pulse_0245,2000,aug_v3
train,pulse,synth_pulse_0245_w2000_absolute_aug_v4.png,synth_pulse_0245,2000,aug_v4
train,pulse,log_168Hz_w1000_absolute_orig.png,log_168Hz,1000,original
train,pulse,log_168Hz_w1000_absolute_aug_v1.png,log_168Hz,1000,aug_v1
train,pulse,log_168Hz_w1000_absolute_aug_v2.png,log_168Hz,1000,aug_v2
train,pulse,log_168Hz_w1000_absolute_aug_v3.png,log_168Hz,1000,aug_v3
train,pulse,log_168Hz_w1000_absolute_aug_v4.png,log_168Hz,1000,aug_v4
train,pulse,log_81Hz_w1000_absolute_orig.png,log_81Hz,1000,original
train,pulse,log_81Hz_w1000_absolute_aug_v1.png,log_81Hz,1000,aug_v1
train,pulse,log_81Hz_w1000_absolute_aug_v2.png,log_81Hz,1000,aug_v2
train,pulse,log_81Hz_w1000_absolute_aug_v3.png,log_81Hz,1000,aug_v3
train,pulse,log_81Hz_w1000_absolute_aug_v4.png,log_81Hz,1000,aug_v4
train,pulse,synth_pulse_0116_w3500_absolute_orig.png,synth_pulse_0116,3500,original
train,pulse,synth_pulse_0116_w3500_absolute_aug_v1.png,synth_pulse_0116,3500,aug_v1
train,pulse,synth_pulse_0116_w3500_absolute_aug_v2.png,synth_pulse_0116,3500,aug_v2
train,pulse,synth_pulse_0116_w3500_absolute_aug_v3.png,synth_pulse_0116,3500,aug_v3
train,pulse,synth_pulse_0116_w3500_absolute_aug_v4.png,synth_pulse_0116,3500,aug_v4
train,pulse,log_110Hz_w480_absolute_orig.png,log_110Hz,480,original
train,pulse,log_110Hz_w480_absolute_aug_v1.png,log_110Hz,480,aug_v1
train,pulse,log_110Hz_w480_absolute_aug_v2.png,log_110Hz,480,aug_v2
train,pulse,log_110Hz_w480_absolute_aug_v3.png,log_110Hz,480,aug_v3
train,pulse,log_110Hz_w480_absolute_aug_v4.png,log_110Hz,480,aug_v4
train,pulse,log_55Hz_w3500_absolute_orig.png,log_55Hz,3500,original
train,pulse,log_55Hz_w3500_absolute_aug_v1.png,log_55Hz,3500,aug_v1
train,pulse,log_55Hz_w3500_absolute_aug_v2.png,log_55Hz,3500,aug_v2
train,pulse,log_55Hz_w3500_absolute_aug_v3.png,log_55Hz,3500,aug_v3
train,pulse,log_55Hz_w3500_absolute_aug_v4.png,log_55Hz,3500,aug_v4
train,pulse,log_118Hz_w1000_absolute_orig.png,log_118Hz,1000,original
train,pulse,log_118Hz_w1000_absolute_aug_v1.png,log_118Hz,1000,aug_v1
train,pulse,log_118Hz_w1000_absolute_aug_v2.png,log_118Hz,1000,aug_v2
train,pulse,log_118Hz_w1000_absolute_aug_v3.png,log_118Hz,1000,aug_v3
train,pulse,log_118Hz_w1000_absolute_aug_v4.png,log_118Hz,1000,aug_v4
train,pulse,synth_pulse_0115_w1000_absolute_orig.png,synth_pulse_0115,1000,original
train,pulse,synth_pulse_0115_w1000_absolute_aug_v1.png,synth_pulse_0115,1000,aug_v1
train,pulse,synth_pulse_0115_w1000_absolute_aug_v2.png,synth_pulse_0115,1000,aug_v2
train,pulse,synth_pulse_0115_w1000_absolute_aug_v3.png,synth_pulse_0115,1000,aug_v3
train,pulse,synth_pulse_0115_w1000_absolute_aug_v4.png,synth_pulse_0115,1000,aug_v4
train,pulse,log_85Hz_w1000_absolute_orig.png,log_85Hz,1000,original
train,pulse,log_85Hz_w1000_absolute_aug_v1.png,log_85Hz,1000,aug_v1
train,pulse,log_85Hz_w1000_absolute_aug_v2.png,log_85Hz,1000,aug_v2
train,pulse,log_85Hz_w1000_absolute_aug_v3.png,log_85Hz,1000,aug_v3
train,pulse,log_85Hz_w1000_absolute_aug_v4.png,log_85Hz,1000,aug_v4
train,pulse,synth_pulse_0003_w3500_absolute_orig.png,synth_pulse_0003,3500,original
train,pulse,synth_pulse_0003_w3500_absolute_aug_v1.png,synth_pulse_0003,3500,aug_v1
train,pulse,synth_pulse_0003_w3500_absolute_aug_v2.png,synth_pulse_0003,3500,aug_v2
train,pulse,synth_pulse_0003_w3500_absolute_aug_v3.png,synth_pulse_0003,3500,aug_v3
train,pulse,synth_pulse_0003_w3500_absolute_aug_v4.png,synth_pulse_0003,3500,aug_v4
train,pulse,log_186Hz_w2000_absolute_orig.png,log_186Hz,2000,original
train,pulse,log_186Hz_w2000_absolute_aug_v1.png,log_186Hz,2000,aug_v1
train,pulse,log_186Hz_w2000_absolute_aug_v2.png,log_186Hz,2000,aug_v2
train,pulse,log_186Hz_w2000_absolute_aug_v3.png,log_186Hz,2000,aug_v3
train,pulse,log_186Hz_w2000_absolute_aug_v4.png,log_186Hz,2000,aug_v4
train,pulse,synth_pulse_0006_w3500_absolute_orig.png,synth_pulse_0006,3500,original
train,pulse,synth_pulse_0006_w3500_absolute_aug_v1.png,synth_pulse_0006,3500,aug_v1
train,pulse,synth_pulse_0006_w3500_absolute_aug_v2.png,synth_pulse_0006,3500,aug_v2
train,pulse,synth_pulse_0006_w3500_absolute_aug_v3.png,synth_pulse_0006,3500,aug_v3
train,pulse,synth_pulse_0006_w3500_absolute_aug_v4.png,synth_pulse_0006,3500,aug_v4
train,pulse,synth_pulse_0142_w3500_absolute_orig.png,synth_pulse_0142,3500,original
train,pulse,synth_pulse_0142_w3500_absolute_aug_v1.png,synth_pulse_0142,3500,aug_v1
train,pulse,synth_pulse_0142_w3500_absolute_aug_v2.png,synth_pulse_0142,3500,aug_v2
train,pulse,synth_pulse_0142_w3500_absolute_aug_v3.png,synth_pulse_0142,3500,aug_v3
train,pulse,synth_pulse_0142_w3500_absolute_aug_v4.png,synth_pulse_0142,3500,aug_v4
train,pulse,log_116Hz_w2000_absolute_orig.png,log_116Hz,2000,original
train,pulse,log_116Hz_w2000_absolute_aug_v1.png,log_116Hz,2000,aug_v1
train,pulse,log_116Hz_w2000_absolute_aug_v2.png,log_116Hz,2000,aug_v2
train,pulse,log_116Hz_w2000_absolute_aug_v3.png,log_116Hz,2000,aug_v3
train,pulse,log_116Hz_w2000_absolute_aug_v4.png,log_116Hz,2000,aug_v4
train,pulse,synth_pulse_0026_w480_absolute_orig.png,synth_pulse_0026,480,original
train,pulse,synth_pulse_0026_w480_absolute_aug_v1.png,synth_pulse_0026,480,aug_v1
train,pulse,synth_pulse_0026_w480_absolute_aug_v2.png,synth_pulse_0026,480,aug_v2
train,pulse,synth_pulse_0026_w480_absolute_aug_v3.png,synth_pulse_0026,480,aug_v3
train,pulse,synth_pulse_0026_w480_absolute_aug_v4.png,synth_pulse_0026,480,aug_v4
train,pulse,log_171Hz_w3500_absolute_orig.png,log_171Hz,3500,original
train,pulse,log_171Hz_w3500_absolute_aug_v1.png,log_171Hz,3500,aug_v1
train,pulse,log_171Hz_w3500_absolute_aug_v2.png,log_171Hz,3500,aug_v2
train,pulse,log_171Hz_w3500_absolute_aug_v3.png,log_171Hz,3500,aug_v3
train,pulse,log_171Hz_w3500_absolute_aug_v4.png,log_171Hz,3500,aug_v4
train,pulse,synth_pulse_0084_w1000_absolute_orig.png,synth_pulse_0084,1000,original
train,pulse,synth_pulse_0084_w1000_absolute_aug_v1.png,synth_pulse_0084,1000,aug_v1
train,pulse,synth_pulse_0084_w1000_absolute_aug_v2.png,synth_pulse_0084,1000,aug_v2
train,pulse,synth_pulse_0084_w1000_absolute_aug_v3.png,synth_pulse_0084,1000,aug_v3
train,pulse,synth_pulse_0084_w1000_absolute_aug_v4.png,synth_pulse_0084,1000,aug_v4
train,pulse,log_28Hz_w3500_absolute_orig.png,log_28Hz,3500,original
train,pulse,log_28Hz_w3500_absolute_aug_v1.png,log_28Hz,3500,aug_v1
train,pulse,log_28Hz_w3500_absolute_aug_v2.png,log_28Hz,3500,aug_v2
train,pulse,log_28Hz_w3500_absolute_aug_v3.png,log_28Hz,3500,aug_v3
train,pulse,log_28Hz_w3500_absolute_aug_v4.png,log_28Hz,3500,aug_v4
train,pulse,log_188Hz_w3500_absolute_orig.png,log_188Hz,3500,original
train,pulse,log_188Hz_w3500_absolute_aug_v1.png,log_188Hz,3500,aug_v1
train,pulse,log_188Hz_w3500_absolute_aug_v2.png,log_188Hz,3500,aug_v2
train,pulse,log_188Hz_w3500_absolute_aug_v3.png,log_188Hz,3500,aug_v3
train,pulse,log_188Hz_w3500_absolute_aug_v4.png,log_188Hz,3500,aug_v4
train,pulse,log_51Hz_w3500_absolute_orig.png,log_51Hz,3500,original
train,pulse,log_51Hz_w3500_absolute_aug_v1.png,log_51Hz,3500,aug_v1
train,pulse,log_51Hz_w3500_absolute_aug_v2.png,log_51Hz,3500,aug_v2
train,pulse,log_51Hz_w3500_absolute_aug_v3.png,log_51Hz,3500,aug_v3
train,pulse,log_51Hz_w3500_absolute_aug_v4.png,log_51Hz,3500,aug_v4
train,pulse,log_116Hz_w480_absolute_orig.png,log_116Hz,480,original
train,pulse,log_116Hz_w480_absolute_aug_v1.png,log_116Hz,480,aug_v1
train,pulse,log_116Hz_w480_absolute_aug_v2.png,log_116Hz,480,aug_v2
train,pulse,log_116Hz_w480_absolute_aug_v3.png,log_116Hz,480,aug_v3
train,pulse,log_116Hz_w480_absolute_aug_v4.png,log_116Hz,480,aug_v4
train,pulse,log_90Hz_w480_absolute_orig.png,log_90Hz,480,original
train,pulse,log_90Hz_w480_absolute_aug_v1.png,log_90Hz,480,aug_v1
train,pulse,log_90Hz_w480_absolute_aug_v2.png,log_90Hz,480,aug_v2
train,pulse,log_90Hz_w480_absolute_aug_v3.png,log_90Hz,480,aug_v3
train,pulse,log_90Hz_w480_absolute_aug_v4.png,log_90Hz,480,aug_v4
train,pulse,synth_pulse_0213_w2000_absolute_orig.png,synth_pulse_0213,2000,original
train,pulse,synth_pulse_0213_w2000_absolute_aug_v1.png,synth_pulse_0213,2000,aug_v1
train,pulse,synth_pulse_0213_w2000_absolute_aug_v2.png,synth_pulse_0213,2000,aug_v2
train,pulse,synth_pulse_0213_w2000_absolute_aug_v3.png,synth_pulse_0213,2000,aug_v3
train,pulse,synth_pulse_0213_w2000_absolute_aug_v4.png,synth_pulse_0213,2000,aug_v4
train,pulse,synth_pulse_0104_w480_absolute_orig.png,synth_pulse_0104,480,original
train,pulse,synth_pulse_0104_w480_absolute_aug_v1.png,synth_pulse_0104,480,aug_v1
train,pulse,synth_pulse_0104_w480_absolute_aug_v2.png,synth_pulse_0104,480,aug_v2
train,pulse,synth_pulse_0104_w480_absolute_aug_v3.png,synth_pulse_0104,480,aug_v3
train,pulse,synth_pulse_0104_w480_absolute_aug_v4.png,synth_pulse_0104,480,aug_v4
train,pulse,log_176Hz_w1000_absolute_orig.png,log_176Hz,1000,original
train,pulse,log_176Hz_w1000_absolute_aug_v1.png,log_176Hz,1000,aug_v1
train,pulse,log_176Hz_w1000_absolute_aug_v2.png,log_176Hz,1000,aug_v2
train,pulse,log_176Hz_w1000_absolute_aug_v3.png,log_176Hz,1000,aug_v3
train,pulse,log_176Hz_w1000_absolute_aug_v4.png,log_176Hz,1000,aug_v4
train,pulse,log_60Hz_w3500_absolute_orig.png,log_60Hz,3500,original
train,pulse,log_60Hz_w3500_absolute_aug_v1.png,log_60Hz,3500,aug_v1
train,pulse,log_60Hz_w3500_absolute_aug_v2.png,log_60Hz,3500,aug_v2
train,pulse,log_60Hz_w3500_absolute_aug_v3.png,log_60Hz,3500,aug_v3
train,pulse,log_60Hz_w3500_absolute_aug_v4.png,log_60Hz,3500,aug_v4
train,pulse,synth_pulse_0084_w3500_absolute_orig.png,synth_pulse_0084,3500,original
train,pulse,synth_pulse_0084_w3500_absolute_aug_v1.png,synth_pulse_0084,3500,aug_v1
train,pulse,synth_pulse_0084_w3500_absolute_aug_v2.png,synth_pulse_0084,3500,aug_v2
train,pulse,synth_pulse_0084_w3500_absolute_aug_v3.png,synth_pulse_0084,3500,aug_v3
train,pulse,synth_pulse_0084_w3500_absolute_aug_v4.png,synth_pulse_0084,3500,aug_v4
train,pulse,synth_pulse_0223_w480_absolute_orig.png,synth_pulse_0223,480,original
train,pulse,synth_pulse_0223_w480_absolute_aug_v1.png,synth_pulse_0223,480,aug_v1
train,pulse,synth_pulse_0223_w480_absolute_aug_v2.png,synth_pulse_0223,480,aug_v2
train,pulse,synth_pulse_0223_w480_absolute_aug_v3.png,synth_pulse_0223,480,aug_v3
train,pulse,synth_pulse_0223_w480_absolute_aug_v4.png,synth_pulse_0223,480,aug_v4
train,pulse,synth_pulse_0264_w1000_absolute_orig.png,synth_pulse_0264,1000,original
train,pulse,synth_pulse_0264_w1000_absolute_aug_v1.png,synth_pulse_0264,1000,aug_v1
train,pulse,synth_pulse_0264_w1000_absolute_aug_v2.png,synth_pulse_0264,1000,aug_v2
train,pulse,synth_pulse_0264_w1000_absolute_aug_v3.png,synth_pulse_0264,1000,aug_v3
train,pulse,synth_pulse_0264_w1000_absolute_aug_v4.png,synth_pulse_0264,1000,aug_v4
train,pulse,log_139Hz_w2000_absolute_orig.png,log_139Hz,2000,original
train,pulse,log_139Hz_w2000_absolute_aug_v1.png,log_139Hz,2000,aug_v1
train,pulse,log_139Hz_w2000_absolute_aug_v2.png,log_139Hz,2000,aug_v2
train,pulse,log_139Hz_w2000_absolute_aug_v3.png,log_139Hz,2000,aug_v3
train,pulse,log_139Hz_w2000_absolute_aug_v4.png,log_139Hz,2000,aug_v4
train,pulse,synth_pulse_0154_w480_absolute_orig.png,synth_pulse_0154,480,original
train,pulse,synth_pulse_0154_w480_absolute_aug_v1.png,synth_pulse_0154,480,aug_v1
train,pulse,synth_pulse_0154_w480_absolute_aug_v2.png,synth_pulse_0154,480,aug_v2
train,pulse,synth_pulse_0154_w480_absolute_aug_v3.png,synth_pulse_0154,480,aug_v3
train,pulse,synth_pulse_0154_w480_absolute_aug_v4.png,synth_pulse_0154,480,aug_v4
train,pulse,synth_pulse_0250_w1000_absolute_orig.png,synth_pulse_0250,1000,original
train,pulse,synth_pulse_0250_w1000_absolute_aug_v1.png,synth_pulse_0250,1000,aug_v1
train,pulse,synth_pulse_0250_w1000_absolute_aug_v2.png,synth_pulse_0250,1000,aug_v2
train,pulse,synth_pulse_0250_w1000_absolute_aug_v3.png,synth_pulse_0250,1000,aug_v3
train,pulse,synth_pulse_0250_w1000_absolute_aug_v4.png,synth_pulse_0250,1000,aug_v4
train,pulse,log_26Hz_w2000_absolute_orig.png,log_26Hz,2000,original
train,pulse,log_26Hz_w2000_absolute_aug_v1.png,log_26Hz,2000,aug_v1
train,pulse,log_26Hz_w2000_absolute_aug_v2.png,log_26Hz,2000,aug_v2
train,pulse,log_26Hz_w2000_absolute_aug_v3.png,log_26Hz,2000,aug_v3
train,pulse,log_26Hz_w2000_absolute_aug_v4.png,log_26Hz,2000,aug_v4
train,pulse,log_35Hz_w480_absolute_orig.png,log_35Hz,480,original
train,pulse,log_35Hz_w480_absolute_aug_v1.png,log_35Hz,480,aug_v1
train,pulse,log_35Hz_w480_absolute_aug_v2.png,log_35Hz,480,aug_v2
train,pulse,log_35Hz_w480_absolute_aug_v3.png,log_35Hz,480,aug_v3
train,pulse,log_35Hz_w480_absolute_aug_v4.png,log_35Hz,480,aug_v4
train,pulse,synth_pulse_0188_w1000_absolute_orig.png,synth_pulse_0188,1000,original
train,pulse,synth_pulse_0188_w1000_absolute_aug_v1.png,synth_pulse_0188,1000,aug_v1
train,pulse,synth_pulse_0188_w1000_absolute_aug_v2.png,synth_pulse_0188,1000,aug_v2
train,pulse,synth_pulse_0188_w1000_absolute_aug_v3.png,synth_pulse_0188,1000,aug_v3
train,pulse,synth_pulse_0188_w1000_absolute_aug_v4.png,synth_pulse_0188,1000,aug_v4
train,pulse,synth_pulse_0137_w2000_absolute_orig.png,synth_pulse_0137,2000,original
train,pulse,synth_pulse_0137_w2000_absolute_aug_v1.png,synth_pulse_0137,2000,aug_v1
train,pulse,synth_pulse_0137_w2000_absolute_aug_v2.png,synth_pulse_0137,2000,aug_v2
train,pulse,synth_pulse_0137_w2000_absolute_aug_v3.png,synth_pulse_0137,2000,aug_v3
train,pulse,synth_pulse_0137_w2000_absolute_aug_v4.png,synth_pulse_0137,2000,aug_v4
train,pulse,synth_pulse_0192_w3500_absolute_orig.png,synth_pulse_0192,3500,original
train,pulse,synth_pulse_0192_w3500_absolute_aug_v1.png,synth_pulse_0192,3500,aug_v1
train,pulse,synth_pulse_0192_w3500_absolute_aug_v2.png,synth_pulse_0192,3500,aug_v2
train,pulse,synth_pulse_0192_w3500_absolute_aug_v3.png,synth_pulse_0192,3500,aug_v3
train,pulse,synth_pulse_0192_w3500_absolute_aug_v4.png,synth_pulse_0192,3500,aug_v4
train,pulse,synth_pulse_0212_w3500_absolute_orig.png,synth_pulse_0212,3500,original
train,pulse,synth_pulse_0212_w3500_absolute_aug_v1.png,synth_pulse_0212,3500,aug_v1
train,pulse,synth_pulse_0212_w3500_absolute_aug_v2.png,synth_pulse_0212,3500,aug_v2
train,pulse,synth_pulse_0212_w3500_absolute_aug_v3.png,synth_pulse_0212,3500,aug_v3
train,pulse,synth_pulse_0212_w3500_absolute_aug_v4.png,synth_pulse_0212,3500,aug_v4
train,pulse,synth_pulse_0023_w3500_absolute_orig.png,synth_pulse_0023,3500,original
train,pulse,synth_pulse_0023_w3500_absolute_aug_v1.png,synth_pulse_0023,3500,aug_v1
train,pulse,synth_pulse_0023_w3500_absolute_aug_v2.png,synth_pulse_0023,3500,aug_v2
train,pulse,synth_pulse_0023_w3500_absolute_aug_v3.png,synth_pulse_0023,3500,aug_v3
train,pulse,synth_pulse_0023_w3500_absolute_aug_v4.png,synth_pulse_0023,3500,aug_v4
train,pulse,synth_pulse_0050_w3500_absolute_orig.png,synth_pulse_0050,3500,original
train,pulse,synth_pulse_0050_w3500_absolute_aug_v1.png,synth_pulse_0050,3500,aug_v1
train,pulse,synth_pulse_0050_w3500_absolute_aug_v2.png,synth_pulse_0050,3500,aug_v2
train,pulse,synth_pulse_0050_w3500_absolute_aug_v3.png,synth_pulse_0050,3500,aug_v3
train,pulse,synth_pulse_0050_w3500_absolute_aug_v4.png,synth_pulse_0050,3500,aug_v4
train,pulse,synth_pulse_0290_w3500_absolute_orig.png,synth_pulse_0290,3500,original
train,pulse,synth_pulse_0290_w3500_absolute_aug_v1.png,synth_pulse_0290,3500,aug_v1
train,pulse,synth_pulse_0290_w3500_absolute_aug_v2.png,synth_pulse_0290,3500,aug_v2
train,pulse,synth_pulse_0290_w3500_absolute_aug_v3.png,synth_pulse_0290,3500,aug_v3
train,pulse,synth_pulse_0290_w3500_absolute_aug_v4.png,synth_pulse_0290,3500,aug_v4
train,pulse,log_114Hz_w3500_absolute_orig.png,log_114Hz,3500,original
train,pulse,log_114Hz_w3500_absolute_aug_v1.png,log_114Hz,3500,aug_v1
train,pulse,log_114Hz_w3500_absolute_aug_v2.png,log_114Hz,3500,aug_v2
train,pulse,log_114Hz_w3500_absolute_aug_v3.png,log_114Hz,3500,aug_v3
train,pulse,log_114Hz_w3500_absolute_aug_v4.png,log_114Hz,3500,aug_v4
train,pulse,synth_pulse_0106_w2000_absolute_orig.png,synth_pulse_0106,2000,original
train,pulse,synth_pulse_0106_w2000_absolute_aug_v1.png,synth_pulse_0106,2000,aug_v1
train,pulse,synth_pulse_0106_w2000_absolute_aug_v2.png,synth_pulse_0106,2000,aug_v2
train,pulse,synth_pulse_0106_w2000_absolute_aug_v3.png,synth_pulse_0106,2000,aug_v3
train,pulse,synth_pulse_0106_w2000_absolute_aug_v4.png,synth_pulse_0106,2000,aug_v4
train,pulse,log_70Hz_w480_absolute_orig.png,log_70Hz,480,original
train,pulse,log_70Hz_w480_absolute_aug_v1.png,log_70Hz,480,aug_v1
train,pulse,log_70Hz_w480_absolute_aug_v2.png,log_70Hz,480,aug_v2
train,pulse,log_70Hz_w480_absolute_aug_v3.png,log_70Hz,480,aug_v3
train,pulse,log_70Hz_w480_absolute_aug_v4.png,log_70Hz,480,aug_v4
train,pulse,synth_pulse_0157_w480_absolute_orig.png,synth_pulse_0157,480,original
train,pulse,synth_pulse_0157_w480_absolute_aug_v1.png,synth_pulse_0157,480,aug_v1
train,pulse,synth_pulse_0157_w480_absolute_aug_v2.png,synth_pulse_0157,480,aug_v2
train,pulse,synth_pulse_0157_w480_absolute_aug_v3.png,synth_pulse_0157,480,aug_v3
train,pulse,synth_pulse_0157_w480_absolute_aug_v4.png,synth_pulse_0157,480,aug_v4
train,pulse,log_28Hz_w2000_absolute_orig.png,log_28Hz,2000,original
train,pulse,log_28Hz_w2000_absolute_aug_v1.png,log_28Hz,2000,aug_v1
train,pulse,log_28Hz_w2000_absolute_aug_v2.png,log_28Hz,2000,aug_v2
train,pulse,log_28Hz_w2000_absolute_aug_v3.png,log_28Hz,2000,aug_v3
train,pulse,log_28Hz_w2000_absolute_aug_v4.png,log_28Hz,2000,aug_v4
train,pulse,synth_pulse_0146_w480_absolute_orig.png,synth_pulse_0146,480,original
train,pulse,synth_pulse_0146_w480_absolute_aug_v1.png,synth_pulse_0146,480,aug_v1
train,pulse,synth_pulse_0146_w480_absolute_aug_v2.png,synth_pulse_0146,480,aug_v2
train,pulse,synth_pulse_0146_w480_absolute_aug_v3.png,synth_pulse_0146,480,aug_v3
train,pulse,synth_pulse_0146_w480_absolute_aug_v4.png,synth_pulse_0146,480,aug_v4
train,pulse,log_161Hz_w2000_absolute_orig.png,log_161Hz,2000,original
train,pulse,log_161Hz_w2000_absolute_aug_v1.png,log_161Hz,2000,aug_v1
train,pulse,log_161Hz_w2000_absolute_aug_v2.png,log_161Hz,2000,aug_v2
train,pulse,log_161Hz_w2000_absolute_aug_v3.png,log_161Hz,2000,aug_v3
train,pulse,log_161Hz_w2000_absolute_aug_v4.png,log_161Hz,2000,aug_v4
train,pulse,synth_pulse_0280_w3500_absolute_orig.png,synth_pulse_0280,3500,original
train,pulse,synth_pulse_0280_w3500_absolute_aug_v1.png,synth_pulse_0280,3500,aug_v1
train,pulse,synth_pulse_0280_w3500_absolute_aug_v2.png,synth_pulse_0280,3500,aug_v2
train,pulse,synth_pulse_0280_w3500_absolute_aug_v3.png,synth_pulse_0280,3500,aug_v3
train,pulse,synth_pulse_0280_w3500_absolute_aug_v4.png,synth_pulse_0280,3500,aug_v4
train,pulse,synth_pulse_0133_w480_absolute_orig.png,synth_pulse_0133,480,original
train,pulse,synth_pulse_0133_w480_absolute_aug_v1.png,synth_pulse_0133,480,aug_v1
train,pulse,synth_pulse_0133_w480_absolute_aug_v2.png,synth_pulse_0133,480,aug_v2
train,pulse,synth_pulse_0133_w480_absolute_aug_v3.png,synth_pulse_0133,480,aug_v3
train,pulse,synth_pulse_0133_w480_absolute_aug_v4.png,synth_pulse_0133,480,aug_v4
train,pulse,synth_pulse_0140_w3500_absolute_orig.png,synth_pulse_0140,3500,original
train,pulse,synth_pulse_0140_w3500_absolute_aug_v1.png,synth_pulse_0140,3500,aug_v1
train,pulse,synth_pulse_0140_w3500_absolute_aug_v2.png,synth_pulse_0140,3500,aug_v2
train,pulse,synth_pulse_0140_w3500_absolute_aug_v3.png,synth_pulse_0140,3500,aug_v3
train,pulse,synth_pulse_0140_w3500_absolute_aug_v4.png,synth_pulse_0140,3500,aug_v4
train,pulse,synth_pulse_0239_w480_absolute_orig.png,synth_pulse_0239,480,original
train,pulse,synth_pulse_0239_w480_absolute_aug_v1.png,synth_pulse_0239,480,aug_v1
train,pulse,synth_pulse_0239_w480_absolute_aug_v2.png,synth_pulse_0239,480,aug_v2
train,pulse,synth_pulse_0239_w480_absolute_aug_v3.png,synth_pulse_0239,480,aug_v3
train,pulse,synth_pulse_0239_w480_absolute_aug_v4.png,synth_pulse_0239,480,aug_v4
train,pulse,synth_pulse_0245_w1000_absolute_orig.png,synth_pulse_0245,1000,original
train,pulse,synth_pulse_0245_w1000_absolute_aug_v1.png,synth_pulse_0245,1000,aug_v1
train,pulse,synth_pulse_0245_w1000_absolute_aug_v2.png,synth_pulse_0245,1000,aug_v2
train,pulse,synth_pulse_0245_w1000_absolute_aug_v3.png,synth_pulse_0245,1000,aug_v3
train,pulse,synth_pulse_0245_w1000_absolute_aug_v4.png,synth_pulse_0245,1000,aug_v4
train,pulse,log_170Hz_w3500_absolute_orig.png,log_170Hz,3500,original
train,pulse,log_170Hz_w3500_absolute_aug_v1.png,log_170Hz,3500,aug_v1
train,pulse,log_170Hz_w3500_absolute_aug_v2.png,log_170Hz,3500,aug_v2
train,pulse,log_170Hz_w3500_absolute_aug_v3.png,log_170Hz,3500,aug_v3
train,pulse,log_170Hz_w3500_absolute_aug_v4.png,log_170Hz,3500,aug_v4
train,pulse,synth_pulse_0143_w480_absolute_orig.png,synth_pulse_0143,480,original
train,pulse,synth_pulse_0143_w480_absolute_aug_v1.png,synth_pulse_0143,480,aug_v1
train,pulse,synth_pulse_0143_w480_absolute_aug_v2.png,synth_pulse_0143,480,aug_v2
train,pulse,synth_pulse_0143_w480_absolute_aug_v3.png,synth_pulse_0143,480,aug_v3
train,pulse,synth_pulse_0143_w480_absolute_aug_v4.png,synth_pulse_0143,480,aug_v4
train,pulse,log_111Hz_w480_absolute_orig.png,log_111Hz,480,original
